data,Qin,P1,T1,T2,RH1,P15
14/06/2012,0.26,0,16.011,18.255,59.25,9.758
15/06/2012,0.594,0,18.48,20.324,62.524,14.715
16/06/2012,0.213,0,21,22.914,66.667,23.093
17/06/2012,0.21,0,23.059,24.604,62.087,0.21
18/06/2012,0.451,0,23.81,25.295,63.55,12.247
19/06/2012,0.103,0,24.313,26.329,62.833,1.149
20/06/2012,0.287,0,24.988,26.663,62.042,1.449
21/06/2012,0.261,0,22.006,24.9,53.286,2.278
22/06/2012,0.196,0,22.127,24.55,58.409,7.763
23/06/2012,0.18,0,22.444,24.613,59.087,10.896
24/06/2012,0.154,0,21.079,23.596,68.167,2.852
25/06/2012,0.117,0,21.454,24.171,54.583,2.429
26/06/2012,0.254,0,19.67,21.938,66.25,27.167
27/06/2012,0.254,0.2,21.278,23.467,65.208,20.855
28/06/2012,0,0.2,23.675,25.708,62.708,14.898
29/06/2012,0.686,0,23.908,26.754,57.417,1.96
30/06/2012,0.09,0,25.233,27.95,56.458,0.688
1/7/2012,0.104,0,27.35,29.18,52.6,0.645
2/7/2012,0,0,25.382,27.323,52.682,16.172
3/7/2012,0,0,20.838,23.4,56.375,2.107
4/7/2012,0.044,0,22.558,24.608,53.625,2.391
5/7/2012,0.023,0,22.9,24.667,58.708,1.014
6/7/2012,0.169,0.2,21.944,23.539,73.826,1.843
7/7/2012,0.027,0.2,20.952,23.313,54.826,6.926
8/7/2012,0,0,23.842,26.208,50.833,0.793
9/7/2012,0,0,23.1,25.933,51,4.07
10/7/2012,0,0,23.509,25.848,48.348,2.108
11/7/2012,0.171,0,22.079,25.617,49.25,30.501
12/7/2012,0,0,20.6,23.638,40.75,77.684
13/07/2012,0,0,19.374,21.809,39.609,2.412
14/07/2012,0,0,21.396,24.15,47.333,4.211
15/07/2012,0.017,0,19.888,23.177,41.529,31.721
16/07/2012,0,0,18.867,21.44,50.133,26.829
17/07/2012,0,0,20.033,21.738,51.292,74.343
18/07/2012,0,0,22.529,24.383,53.708,65.234
19/07/2012,0.037,0,23.671,26.708,42.792,11.705
20/07/2012,0,0,23.854,26.533,36.5,24.945
21/07/2012,0.044,0,20.288,22.088,52.458,50.637
22/07/2012,0.037,2.4,14.796,16.979,73.083,34.113
23/07/2012,0.074,12.2,12.158,14.5,78.833,32.463
24/07/2012,0.088,0.2,15.446,17.688,79.167,7.101
25/07/2012,0.04,0,19.671,21.813,68.792,1.459
26/07/2012,0.043,0.2,21.75,24.425,63.583,1.948
27/07/2012,0,0.2,25.413,27.796,54.75,13.45
28/07/2012,0,0,26.496,28.783,40.292,0.247
29/07/2012,0,0,22.908,25.846,40.375,0.57
30/07/2012,0,0,22.196,25.167,40.75,1.601
31/07/2012,0.065,0,21.85,24.467,56.375,1.204
1/8/2012,0,0.2,22.388,24.642,56.917,0.775
2/8/2012,0,0,25.704,27.5,47.458,0.594
3/8/2012,0,0,24.9,27.4,44,1.608
4/8/2012,0.065,0,25.842,28.183,45.708,0.072
5/8/2012,0,0,24.833,26.996,49.25,7.322
6/8/2012,0,0,22.521,25.233,46.75,37.21
7/8/2012,0,0,22.717,25.8,45.042,5.601
8/8/2012,0,0,23.233,25.133,43.667,2.756
9/8/2012,0.045,0,22.783,24.596,53.583,4.011
10/8/2012,0,0,19.883,22.525,52.875,2.313
11/8/2012,0.042,0,19.854,22.15,53.25,17.816
12/8/2012,0,0,20.279,22.088,57.708,4.558
13/08/2012,0,0,19.763,22.329,66.375,1.351
14/08/2012,0.008,0.6,20.296,22.004,73.417,1.308
15/08/2012,0,0.2,23.721,25.383,61.208,1.309
16/08/2012,0,0,23.596,26.404,49.375,0.578
17/08/2012,0.006,0,22.742,24.763,60.958,16.277
18/08/2012,0,0,23.425,25.45,55.083,5.954
19/08/2012,0,0,24.563,26.367,49.792,0.369
20/08/2012,0,0,25.375,27.179,49.917,2.648
21/08/2012,0,0,26.471,28.517,49.208,30.449
22/08/2012,0,0,27.621,29.908,46.375,13.288
23/08/2012,0,0,27.6,30.325,42.333,57.256
24/08/2012,0,0,26.154,28.942,40.208,149.615
25/08/2012,0,0,24.263,27.513,42.083,40.059
26/08/2012,0.08,23.8,18.725,20.621,63.292,35.516
27/08/2012,0,0.2,16.883,18.829,67.25,35.192
28/08/2012,0,0.2,19.988,21.629,60.708,59.3
29/08/2012,0,0,21.592,23.746,55.792,63.292
30/08/2012,0,0,23.317,25.067,55.708,30.954
31/08/2012,0.326,52.6,16.379,19.342,75.292,42.566
1/9/2012,0.06,2.2,14.817,16.625,70.833,85.684
2/9/2012,0,0.2,14.171,16.421,75.667,105.897
3/9/2012,0.576,32.2,13.525,14.992,92.125,65.149
4/9/2012,0.085,1,13.608,14.913,94.375,67.602
5/9/2012,0.172,5.4,14.325,15.971,92.125,22.402
6/9/2012,0,0,16.163,18.35,84.708,10.957
7/9/2012,0.027,0.2,17.817,19.683,79.375,20.008
8/9/2012,0.012,0.2,17.821,19.933,71.833,50.602
9/9/2012,0,0,19.604,21.071,63.75,16.142
10/9/2012,0.055,2,18.954,20.504,75.667,15.44
11/9/2012,0,0.2,19.708,21.608,67.333,21.478
12/9/2012,0.09,0.8,17.646,20.367,60.792,26.773
13/09/2012,0.145,21.4,9.013,10.821,85.083,40.844
14/09/2012,0.042,3.6,9.604,11.813,84.792,69.009
15/09/2012,0,0.4,11.788,13.971,88.708,75.198
16/09/2012,0.088,0,12.792,15.383,80.042,44.04
17/09/2012,0,0,14.183,16.267,77.167,99.292
18/09/2012,0,0.2,16.113,18.225,74.583,42.31
19/09/2012,0.164,17.4,14.113,15.992,91,29.327
20/09/2012,0.163,1.6,10.658,12.696,77.708,49.433
21/09/2012,0,0.2,11.996,13.396,76.261,13.367
22/09/2012,0.048,0,15.292,16.988,80.542,21.403
23/09/2012,0.012,0,17.088,18.533,87.833,13.61
24/09/2012,0.166,0.6,17.683,19.888,72.333,41.968
25/09/2012,0.006,0,15.9,18.817,55.583,61.874
26/09/2012,0.045,0.2,16.821,19.429,60.708,29.538
27/09/2012,0,2.6,15.488,18.808,62.958,35.846
28/09/2012,0,0,16.029,17.55,82,27.114
29/09/2012,0,0,14.371,15.913,88.833,35.098
30/09/2012,0.088,4.2,15.338,15.675,93.542,129.414
1/10/2012,0.051,2.8,15.175,17.504,86.833,47.361
2/10/2012,0.072,0.2,14.446,17.213,79.417,15.459
3/10/2012,0,0,13.488,16.396,76.667,6.138
4/10/2012,0.041,0,13.775,16.954,75.667,39.535
5/10/2012,0,0,15.254,17.533,74.333,86.128
6/10/2012,0.044,0.2,16.175,19.204,71.667,31.226
7/10/2012,0,0,14.588,17.679,68,46.83
8/10/2012,0.05,0.2,14.05,16.054,82.833,61.865
9/10/2012,0.236,15.4,13.092,14.321,96.958,30.737
10/10/2012,0,0.2,12.521,14.708,87.208,52.274
11/10/2012,0.048,1.4,12.588,14.467,90.125,46.916
12/10/2012,0.366,8.8,12.463,13.8,98,87.477
13/10/2012,0.279,0.6,11.908,13.608,94.5,71.53
14/10/2012,0.214,5,11.758,14.288,87.875,23.134
15/10/2012,1.823,43.6,10.704,12.746,81.417,26.59
16/10/2012,1.254,0.2,8.813,11.261,76.522,27.976
17/10/2012,0.181,0,11.892,14.358,75.542,42.845
18/10/2012,0.127,0,10.438,12.075,88.625,19.069
19/10/2012,0.094,0.2,11.35,12.2,89.208,75.095
20/10/2012,0.093,0,14.725,14.963,88.5,60.218
21/10/2012,0.009,0.2,16.154,16.4,89.542,57.306
22/10/2012,0.069,0,14.479,16.3,89,59.873
23/10/2012,0.025,0,12.029,14.108,86.375,58.606
24/10/2012,0.037,0.2,11.625,13.042,87.25,53.412
25/10/2012,0.059,0.2,13.871,15.429,88.958,37.646
26/10/2012,0.231,35,12.033,13.975,91.5,49.455
27/10/2012,4.342,26.8,10.933,13.392,85.208,46.358
28/10/2012,1.973,18.8,3.896,6.529,73.125,59.1
29/10/2012,2.316,16.2,0.142,2.363,90.917,72.172
30/10/2012,0.985,1.8,3.683,5.813,80.75,65.593
31/10/2012,3.89,41.4,4.554,5.567,93.609,49.835
1/11/2012,10.569,23.2,8.267,10.571,77.542,45.514
2/11/2012,2.37,2.6,8.929,11.479,59.125,63.722
3/11/2012,1.241,0,9.246,11.383,76.458,52.432
4/11/2012,2.42,23.4,11.967,13.746,81.833,76.489
5/11/2012,6.914,21.6,11.342,14.3,63.542,35.55
6/11/2012,2.266,2.4,7.542,10.446,64.917,46.433
7/11/2012,1.286,0.2,6.071,8.283,79.25,38.242
8/11/2012,0.855,0,8.554,10.208,77.792,85.428
9/11/2012,0.723,0.2,8.363,10.983,81.917,76.473
10/11/2012,0.607,0.6,9.746,11.663,83.208,100.806
11/11/2012,1.594,38,11.092,13.138,80.917,135.16
12/11/2012,19.567,57.2,10.05,10.358,100,39.555
13/11/2012,7.686,14.8,8.429,9.642,100,47.758
14/11/2012,4.475,0.8,6.825,8.571,96.375,99.626
15/11/2012,2.745,0.2,3.808,5.7,89.875,60.743
16/11/2012,1.903,0,3.038,4.621,89.833,45.344
17/11/2012,1.261,0,4.171,5.567,91.542,49.378
18/11/2012,1.223,2,3.733,4.613,99.25,53.005
19/11/2012,1.583,13.4,4.938,5.708,100,59.861
20/11/2012,2.652,4.2,5.933,7.221,99.292,50.438
21/11/2012,2.198,0.2,5.046,6.604,96.333,32.028
22/11/2012,1.612,0.2,6.738,7.546,93.5,30.904
23/11/2012,1.052,0.2,8.308,9.3,92.542,47.817
24/11/2012,1.095,0.2,8.629,10.671,91.625,51.342
25/11/2012,1.023,0,8.375,10.525,79.708,29.978
26/11/2012,0.771,0,8.383,11.1,80.083,41.946
27/11/2012,6.857,31.2,8.967,10.571,82.75,94.293
28/11/2012,30.962,56.6,7.904,9.929,92.208,47.07
29/11/2012,13.064,10.6,3.967,5.879,79.333,52.797
30/11/2012,8.086,5.4,2.944,4.787,91.348,110.433
1/12/2012,5.223,1.8,2.758,4.408,93.583,55.807
2/12/2012,4.221,7,1.442,2.633,98.708,89.838
3/12/2012,3.617,4.2,-0.054,2.542,80.333,40.394
4/12/2012,14.702,29.8,2.358,4.383,83.167,48.83
5/12/2012,10.488,0.2,1.3,3.142,94.208,51.952
6/12/2012,4.777,0.4,0.471,2.229,84.458,75.374
7/12/2012,3.489,4.6,-0.788,0.692,87.625,85.071
8/12/2012,2.688,0.2,-4.546,-3.088,96.958,61.191
9/12/2012,2.062,0.2,-3.108,-0.704,81.292,50.019
10/12/2012,2.409,16.6,1.067,3.142,74.875,41.072
11/12/2012,1.889,0,0.042,2.042,78.625,31.702
12/12/2012,1.538,0.2,-2.513,-0.717,83.458,38.862
13/12/2012,1.432,0.2,-0.892,0.404,84.375,44.207
14/12/2012,1.657,6,3.642,0.896,89.958,58.101
15/12/2012,20.458,44,7.167,9.221,85.875,27.931
16/12/2012,13.261,0,7.021,9.421,86.5,21.555
17/12/2012,19.845,49.4,3.483,4.858,100,13.283
18/12/2012,10.13,0.2,3.239,4.15,93.722,36.948
19/12/2012,5.324,0.4,2.4,4.65,83.143,10.922
20/12/2012,3.692,0.4,2.373,3.55,88.046,44.351
21/12/2012,2.985,4.6,-0.7,0.438,97.5,8.268
22/12/2012,2.592,1.2,3.279,4.358,94.417,7.818
23/12/2012,2.332,0.2,6.1,7.275,93.292,13.376
24/12/2012,2.172,0,6.994,8.144,96.667,21.994
25/12/2012,2.192,0,7.488,9.629,93.583,24.219
26/12/2012,2.964,16.6,6.833,8.779,96.708,7.418
27/12/2012,3.361,5,6.033,7.792,86.042,5.183
28/12/2012,4.012,2.2,6.167,7.829,77.042,28.03
29/12/2012,2.776,0.2,2.896,4.9,80.917,4.635
30/12/2012,2.334,0,4.85,5.683,78.708,3.781
31/12/2012,1.833,0.2,3.192,4.371,83.542,14.932
1/1/2013,1.794,0,3.521,5.646,84.708,14.055
2/1/2013,1.379,11.2,2.604,3.921,94.042,9.533
3/1/2013,1.316,1.4,3.1,4.033,97.333,2.134
4/1/2013,1.524,0.4,8.883,9.571,90.625,9.345
5/1/2013,1.191,0.2,11.067,12.871,79.083,5.371
6/1/2013,1.345,0,10.396,11.467,81.083,37.779
7/1/2013,1.062,0,9.642,10.817,78.417,34.26
8/1/2013,1.18,0.2,5.358,4.85,91.417,75.748
9/1/2013,0.936,0,2.046,1.613,90.625,50.359
10/1/2013,1.157,4.6,3.167,3.725,97.5,70.748
11/1/2013,1.532,16.2,2.633,4.225,100,57.131
12/1/2013,1.643,4.2,2.038,3.825,98.958,62.266
13/01/2013,3.465,42,1.4,1.908,100,72.794
14/01/2013,14.27,17.6,1.396,0.288,100,87.27
15/01/2013,7.615,18.2,0.379,3.092,89.25,74.532
16/01/2013,5.369,4,-1.121,0.138,96.958,70.052
17/01/2013,3.795,0,-3.754,-2.121,97.083,51.454
18/01/2013,2.882,0,-3.267,-1.408,89.125,54.822
19/01/2013,2.608,18,-0.217,0.413,94.625,67.493
20/01/2013,32.051,98.4,5.133,4.113,100,19.741
21/01/2013,23.492,29.6,3.25,5.833,89.875,14.742
22/01/2013,7.205,8.8,1.442,3.817,73.5,42.049
23/01/2013,5.419,3.2,1.429,3.242,94.75,28.399
24/01/2013,4.914,5.8,-0.571,0.613,98.917,11.634
25/01/2013,3.462,0.8,-2.317,-0.321,90.833,24.105
26/01/2013,2.823,1.2,-3.621,-1.133,88,56.123
27/01/2013,2.765,6.6,0.263,2.046,83.167,23.832
28/01/2013,2.539,4.6,-0.779,0.296,97.625,41.572
29/01/2013,2.157,11.8,2.7,4.038,93.5,34.287
30/01/2013,2.665,0,6.004,8.179,94.958,79.076
31/01/2013,2.829,0,9.004,10.95,85.833,48.514
1/2/2013,3.171,1.2,6.767,9.308,65.917,42.677
2/2/2013,7.9,41.6,4.15,6.046,79.667,54.546
3/2/2013,4.188,0.4,-1.996,-0.642,97.652,74.666
4/2/2013,2.873,28.4,1.263,3.996,78.391,17.611
5/2/2013,4.254,3.4,3.621,6.029,76.292,62.808
6/2/2013,3.873,7.6,1.492,4.325,71.208,22.117
7/2/2013,2.751,0,-1.954,-0.404,92.958,29.303
8/2/2013,3.167,7,-2.804,-0.296,83.833,24.888
9/2/2013,2.571,1.2,-4.775,-2.875,89.333,43.361
10/2/2013,2.798,4.4,-4.65,-2.775,81.208,35.683
11/2/2013,4.102,1,-2.088,-0.967,92.75,21.63
12/2/2013,3.444,6,-1.1,0.729,98.917,49.598
13/02/2013,2.942,0.2,-2.65,-1.35,96.667,29.21
14/02/2013,2.575,4.6,-1.738,0.225,89.958,74.043
15/02/2013,2.269,0.2,0.396,2,83.625,29.935
16/02/2013,2.422,0,-0.321,1.733,85.292,41.116
17/02/2013,2.303,0.2,-0.929,1.008,90.167,106.122
18/02/2013,2.13,3.4,-1.958,-0.346,93.542,37.487
19/02/2013,1.96,0.6,0.258,1.904,81.25,58.025
20/02/2013,1.831,0.2,0.904,2.821,79.375,81.366
21/02/2013,1.917,2,-1.467,-0.342,99.625,45.853
22/02/2013,2.196,0,-3.621,-2.329,99.417,58.755
23/02/2013,1.801,0,-3.9,-2.867,100,57.106
24/02/2013,1.38,0,-1.475,0.346,83.958,44.392
25/02/2013,1.721,0.4,-1.675,0.158,90.5,48.422
26/02/2013,1.862,24.6,0.592,1.846,81.167,20.897
27/02/2013,1.91,8,0.792,2.063,80.75,42.861
28/02/2013,1.995,16.8,0.713,2.354,87.417,66.087
1/3/2013,2.131,10,1.096,2.246,87.75,61.929
2/3/2013,2.46,0.2,0.233,1.854,93.042,87.224
3/3/2013,2.788,0.2,4.429,5.208,76.25,89.108
4/3/2013,2.582,0,6.404,7.1,75.5,62.847
5/3/2013,2.815,6.8,4.958,5.867,86.125,92.595
6/3/2013,5.133,19.6,3.021,3.821,99.167,81.665
7/3/2013,10.182,15.8,7.192,8.796,95.083,96.731
8/3/2013,13.753,18.2,7.313,9.479,94.25,53.425
9/3/2013,12.428,22.2,6.817,9.192,86.458,68.917
10/3/2013,13.612,22.4,5.429,7.888,83.958,63.72
11/3/2013,9.202,28,4.492,6.604,91.625,74.763
12/3/2013,5.954,11.8,4.396,7.158,79.333,56.43
13/03/2013,4.117,12.2,3.096,5.058,87.458,75.99
14/03/2013,4.654,13.8,-0.029,1.308,96.375,26.576
15/03/2013,3.676,2.4,-3.017,-1.475,89.208,36.298
16/03/2013,2.349,3.6,-1.346,0.575,73.75,45.904
17/03/2013,3.053,17.2,0.675,2.708,76.75,46.318
18/03/2013,34.444,65.8,4.479,6.479,81.833,65.294
19/03/2013,9.351,3,3.538,6.246,56.167,88.195
20/03/2013,6.613,13,3.425,5.346,87.75,84.115
21/03/2013,6.541,1.2,4.525,6.758,67.958,79.317
22/03/2013,5.106,0,6.496,8.813,70.708,102.833
23/03/2013,4.123,0,7.179,9.279,78.958,107.174
24/03/2013,3.905,5.8,4.842,6.15,94.208,84.996
25/03/2013,4.527,4.8,-0.292,0.675,98.625,52.016
26/03/2013,3.789,2.6,-1.271,-0.479,97.208,60.721
27/03/2013,3.066,9.8,-1.025,0.888,88.583,79.466
28/03/2013,3.41,6,4.154,5.533,87.958,72.703
29/03/2013,5.34,18.4,7.9,9.992,86.958,51.873
30/03/2013,12.761,50.2,7.783,9.713,97.208,124.371
31/03/2013,11.415,3.6,4.726,7.43,83.826,50.448
1/4/2013,3.663,7.2,5.242,6.642,88.667,73.955
2/4/2013,5.757,17.2,2.858,4.421,97.625,67.083
3/4/2013,3.827,0.2,3.746,5.875,82.667,47.07
4/4/2013,2.488,0.8,6.596,8.354,85.792,28.589
5/4/2013,5.529,29.4,4.942,7.071,90.792,21.795
6/4/2013,7.023,2.8,6.546,8.892,84.708,5.001
7/4/2013,5.176,1.2,3.354,5.05,90.5,5.067
8/4/2013,4.427,6,4.042,6.196,78.75,30.449
9/4/2013,5.837,14.4,5.154,8.113,78,15.143
10/4/2013,5.672,4.6,7.55,10.567,67.542,7.819
11/4/2013,4.486,0,9.475,12.433,58.167,3.079
12/4/2013,3.183,3.6,8.883,12.033,59.5,11.227
13/04/2013,3.6,0,9.838,13.004,54.208,3.361
14/04/2013,3.078,0,13.088,14.613,66.333,20.778
15/04/2013,2.896,0,14.483,16.075,70.083,99.742
16/04/2013,1.951,0.2,13.992,15.546,74.25,84.911
17/04/2013,1.418,0,14.483,16.208,70.583,30.991
18/04/2013,1.971,0,17.454,19.004,65.792,83.516
19/04/2013,2.244,0,17.804,18.563,73.75,63.884
20/04/2013,2.067,0.4,11.425,13.829,67.625,46.153
21/04/2013,1.812,0,8.679,11.088,65.458,65.493
22/04/2013,1.829,10,6.354,7.896,83.625,52.883
23/04/2013,2.21,11.6,6.242,8.213,85.167,59.274
24/04/2013,2.083,0.2,10.388,12.008,80.792,21.285
25/04/2013,1.937,0.2,12.971,14.596,77.667,38.393
26/04/2013,1.691,0,14.833,16.025,75.333,17.079
27/04/2013,1.765,12.6,10.4,12.558,68.208,45.437
28/04/2013,3.171,13,12.163,14.683,75.25,9.862
29/04/2013,2.252,0.4,16.208,17.675,81.708,75.787
30/04/2013,2.132,0.4,15.538,16.158,87.958,57.131
1/5/2013,1.577,1,17.929,19.142,81.042,112.604
2/5/2013,2.064,13.2,12.663,14.167,93,52.194
3/5/2013,1.846,0.2,15.579,17.671,74.208,54.645
4/5/2013,1.619,0,16.025,17.3,84.542,74.848
5/5/2013,5.28,28.2,11.85,13.263,93.25,81.491
6/5/2013,3.61,2,10.329,12.004,93.542,104.086
7/5/2013,1.964,18.6,11.542,13.667,86.542,44.406
8/5/2013,2.046,8.2,11.563,12.933,88.333,41.083
9/5/2013,2.194,0.2,15.071,16.629,78.042,67.022
10/5/2013,2.029,10,14.317,15.921,82.708,85.095
11/5/2013,2.069,0,13.008,15.854,74.833,102.662
12/5/2013,2.004,11,10.975,12.446,81.25,81.721
13/05/2013,2.065,6,10.188,12.017,72.5,144.767
14/05/2013,1.865,0.2,15.033,16.617,68.958,48.937
15/05/2013,1.667,2.2,13.25,15.371,67.208,67.554
16/05/2013,4.374,42.2,11.404,12.9,91.917,60.75
17/05/2013,3.816,26.4,9.992,12.663,80.25,61.97
18/05/2013,3.372,4,11.571,14.092,65.75,60.724
19/05/2013,1.786,1.6,10.35,12.729,70.833,23.383
20/05/2013,2.482,17.4,8.092,11.283,59.167,32.943
21/05/2013,2.025,1.6,8.858,11.129,68.208,61.532
22/05/2013,1.921,3.2,10.746,12.625,71.542,22.592
23/05/2013,2.782,13.4,9.183,11.254,83.375,33.999
24/05/2013,1.518,0,7.821,10.346,57.958,72.422
25/05/2013,3.61,26.8,3.983,6.375,75.417,54.751
26/05/2013,1.976,5,6.108,8.388,79.458,24.767
27/05/2013,1.99,0,9.038,12.092,57.458,46.676
28/05/2013,1.811,1.8,9.75,12.246,77.292,43.227
29/05/2013,1.914,0.2,9.108,11.729,63.042,47.661
30/05/2013,1.926,3.6,6.275,9.004,63.625,23.89
31/05/2013,1.978,1.8,8.488,11.538,58,23.936
1/6/2013,1.708,0,11.242,13.546,60.375,28.749
2/6/2013,1.39,0,15.317,16.875,75.375,66.366
3/6/2013,1.361,2,11.754,13.938,80.083,38.358
4/6/2013,1.144,0.8,13.267,15.308,71.958,22.894
5/6/2013,1.251,0.4,13.704,15.054,78.583,15.704
6/6/2013,1.495,16,13.921,15.425,83.417,69.814
7/6/2013,1.138,0.2,15.917,17.804,73.667,22.874
8/6/2013,1.053,0.6,16.838,18.554,72.5,52.153
9/6/2013,0.881,3.2,14.592,16.508,78.292,13.015
10/6/2013,0.833,2.4,12.108,15.233,71.583,9.101
11/6/2013,0.843,3,15.183,16.892,70.75,1.933
12/6/2013,0.671,0.2,17.254,18.733,71.083,32.083
13/06/2013,0.662,0,17.383,18.858,63.792,19.217
14/06/2013,0.572,0.2,19.838,21.754,64.917,0.991
15/06/2013,0.571,0,19.321,22.446,62.375,16.231
16/06/2013,0.478,0,20.946,24.067,57.375,1.072
17/06/2013,0.536,0,23.713,25.417,59.875,12.901
18/06/2013,0.406,0,23.658,24.75,73.667,28.713
19/06/2013,0.508,0.2,24.133,25.108,76.958,36.366
20/06/2013,0.629,0.2,23.417,25.346,62.125,29.799
21/06/2013,0.088,0,19.6,21.975,59.125,10.462
22/06/2013,0.353,0,16.933,19.508,60.25,80.413
23/06/2013,0.447,0,17.163,19.508,55.625,65.67
24/06/2013,0.271,7.8,13.975,16.563,63.125,60.027
25/06/2013,0.276,1.4,14.3,15.996,76.5,86.508
26/06/2013,0.334,0.8,12.463,13.792,80.625,31.996
27/06/2013,0.607,14,12.496,14.383,78.917,69.18
28/06/2013,0.566,1.4,9.267,11.058,87.333,4.681
29/06/2013,0.274,0.2,12.604,14.408,71.875,1.362
30/06/2013,0.292,0,16.579,18.279,65.333,11.724
1/7/2013,0.309,0.2,18.633,20.946,63.542,16.201
2/7/2013,0.143,0,19.9,22.071,56.875,34.553
3/7/2013,0.722,25.2,18.592,20.958,62.708,33.868
4/7/2013,0.478,0.6,17.025,19.029,74.25,24.627
5/7/2013,0.437,0.2,19.342,21.713,66.75,20.829
6/7/2013,0.074,0.2,19.429,21.913,64.25,16.215
7/7/2013,0.238,0,18.213,20.771,71.625,16.871
8/7/2013,0.133,0,18.225,20.3,73.708,28.625
9/7/2013,0.222,0.4,19.158,20.704,75.917,19.45
10/7/2013,0.177,0.2,20.392,21.775,72.167,37.052
11/7/2013,0.377,3.8,18.863,20.167,80.458,67.07
12/7/2013,0.107,0,19.638,21.575,74.167,39.415
13/07/2013,0.156,0.2,20.438,23.021,68.125,24.167
14/07/2013,0.111,0.2,18.7,20.504,69.583,15.283
15/07/2013,0.112,0.2,20.663,22.921,65.167,19.222
16/07/2013,0.108,0,21.533,23.179,65.5,4.329
17/07/2013,0.091,0.2,20.229,22.067,66.083,19.869
18/07/2013,0.113,3.6,19.425,20.988,66.792,18.809
19/07/2013,0.148,8.8,19.075,20.896,70.917,4.887
20/07/2013,0.146,1.8,19.875,20.608,77.292,2.738
21/07/2013,0.199,0.4,20.629,21.792,74.958,0.816
22/07/2013,0.032,0.2,20.908,22.642,67.583,0.783
23/07/2013,0.001,0.2,23.088,24.275,58.792,18.093
24/07/2013,0,0,22.988,25.104,58.208,0.613
25/07/2013,0.151,0,22.992,25.425,58.458,0.245
26/07/2013,0.192,0.2,23.988,25.783,66.333,0.059
27/07/2013,0.071,0,25.575,28.096,54.417,15.98
28/07/2013,0,0,26.608,28.875,46.042,1.694
29/07/2013,0.825,25,20.925,23.75,57.792,15.138
30/07/2013,0.077,0,19.454,21.3,63.583,7.404
31/07/2013,0.032,0.2,19.4,21.613,63.958,4.385
1/8/2013,0.091,0.2,20.613,22.758,63.25,2.928
2/8/2013,0.024,0.2,23.438,25.088,60.708,12.296
3/8/2013,0.071,0,26.108,27.783,56.167,13.035
4/8/2013,0.057,0,26.5,27.942,52.208,7.308
5/8/2013,0.032,0,27.804,29.542,55.167,3.262
6/8/2013,0.028,0,28.117,29.979,47.708,14.116
7/8/2013,0,0,27.438,29.929,45.167,21.896
8/8/2013,0,0,26.125,27.663,44.667,31.352
9/8/2013,0,0,21.792,23.313,62.708,16.28
10/8/2013,0.114,0,18.763,21.05,73.458,6.573
11/8/2013,0,0,19.371,21.938,65.333,30.821
12/8/2013,0,0.2,21.904,23.563,57.125,19.772
13/08/2013,0.082,0,23.238,25.929,57.125,23.582
14/08/2013,0,1.6,18.133,20.179,77.583,1.497
15/08/2013,0.063,0.2,16.067,18.325,74.625,10.765
16/08/2013,0.034,0.2,18.825,20.892,66.333,17.041
17/08/2013,0,0,20.904,22.996,60.292,33.359
18/08/2013,0.038,0.2,22.65,24.833,59,28.21
19/08/2013,0.016,0,22.104,24.7,55.208,39.628
20/08/2013,0.268,19.4,13.171,14.438,94.125,38.392
21/08/2013,0.059,0,15.546,17.583,81.125,15.424
22/08/2013,0,0.4,17.863,19.725,75.083,23.718
23/08/2013,0.055,0.2,19.796,21.646,71.458,10.211
24/08/2013,0.036,0,19.658,22.433,64.583,30.555
25/08/2013,1.235,32,16.829,19.542,75.208,16.303
26/08/2013,0.08,0,16.292,19.325,72.625,18.771
27/08/2013,0,0.2,17.1,19.229,79.167,95.303
28/08/2013,0.053,0.4,16.229,18.492,75.833,0.424
29/08/2013,0,0.2,16.85,18.7,74.667,14.259
30/08/2013,0.015,0,16.3,18.196,74.375,50.705
31/08/2013,0.002,0.2,17.242,18.879,68.458,12.023
1/9/2013,0,0,17.975,19.625,66,3.179
2/9/2013,0,0.2,16.875,18.592,73.542,57.751
3/9/2013,0.078,0,19.979,21.4,68,41.782
4/9/2013,0,0.2,21.129,22.642,70.625,42.892
5/9/2013,0,0.2,20.542,22.6,72.125,26.149
6/9/2013,0.041,0,20.096,22.054,73.083,45.137
7/9/2013,0.009,0.2,20.667,22.142,79.667,22.231
8/9/2013,0.097,0.2,19.529,21.554,79.375,11.363
9/9/2013,0,4.2,16.808,19.404,65.625,39.303
10/9/2013,0.184,7.8,15.304,18.583,69.292,33.338
11/9/2013,0,0,14.363,17.104,64.833,40.819
12/9/2013,0.091,2.4,13.325,14.65,83.917,55.645
13/09/2013,0,1.8,14.113,16.117,81.583,12.949
14/09/2013,0.072,0.2,15.704,18.388,70.75,8.411
15/09/2013,0.093,10.8,13.892,16.033,81.333,16.666
16/09/2013,0,1,13.433,16.467,75.417,6.777
17/09/2013,0,2.4,11.967,14.504,73.458,8.232
18/09/2013,0.111,0,13.229,16.288,69.917,11.18
19/09/2013,0,0.2,15.058,17.679,73.917,23.224
20/09/2013,0.297,0.2,15.221,17.825,79.792,5.145
21/09/2013,0,0.2,15.375,17.433,80.833,8.881
22/09/2013,0.003,0.4,13.846,15.804,76,8.236
23/09/2013,0.034,0.2,16.663,18.45,71.458,26.031
24/09/2013,0,0,18.038,20.788,62.083,57.139
25/09/2013,0,0,15.842,19.046,66.708,58.824
